user_id,real_name,email,username,password,nickname,role,is_admin,otp_secret,is_2fa_enabled,registered_at,deleted_at,company_id,department_id
00000000-0000-0000-0000-000000000588,林家豪,vbentley@example.com,std_457_613331,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kyle,student,f,,f,2024-01-03 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000526,郭文忠,bhsu@example.org,std_395_119895,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Joshua,student,f,,f,2024-05-04 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000385,Jessica Cobb,mchen@example.com,std_254_682051,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,佳蓉,student,f,,f,2022-08-26 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000567,William Anderson,nfeng@example.org,std_436_424803,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Lisa,student,f,,f,2023-12-13 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000293,Michael Nielsen,banderson@example.org,std_162_966662,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,玉蘭,student,f,,f,2022-11-23 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000255,李進興,reynoldsjessica@example.com,std_124_795951,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Erica,student,f,,f,2024-10-06 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000413,鐘冠廷,tsung-han42@example.com,std_282_830119,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Mitchell,student,f,,f,2024-06-09 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000168,洪凱翔,hui-ling89@example.net,std_37_214682,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kayla,student,f,,f,2024-03-24 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000149,Jamie Ferguson,william77@example.org,std_18_898625,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Robin,student,f,,f,2023-03-25 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000396,王秀琴,lincheng-en@example.org,std_265_978302,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Karen,student,f,,f,2023-12-24 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000515,劉秀美,trowe@example.org,std_384_663539,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Price,student,f,,f,2024-11-18 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000618,Cindy Anderson,david96@example.org,std_487_373336,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Patrick,student,f,,f,2024-06-07 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000535,Michael Lucas,valenzuelaemily@example.com,std_404_899502,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Amanda,student,f,,f,2024-07-03 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000332,Sonya Harvey,hsiu-ling86@example.org,std_201_902930,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,月娥,student,f,,f,2025-03-20 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000203,Bianca Carter,louis43@example.org,std_72_242723,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,榮華,student,f,,f,2025-11-08 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000158,沈慧玲,hsuwan-ting@example.org,std_27_558320,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jesse,student,f,,f,2023-07-20 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000477,Tabitha Turner,li-hsuehtseng@example.net,std_346_927659,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,永昌,student,f,,f,2023-03-08 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000518,顧勝雄,elizabeth92@example.net,std_387_644909,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,彥廷,student,f,,f,2023-05-29 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000146,James Webster,mei-chuan27@example.org,std_15_536740,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,淑貞,student,f,,f,2022-12-10 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000496,Jay Richardson,williamsmatthew@example.com,std_365_779068,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,鈺婷,student,f,,f,2023-10-06 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000410,陳宗憲,pi-hsialiao@example.com,std_279_877048,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Beth,student,f,,f,2023-08-22 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000177,Ernest Hayes,washingtonjames@example.com,std_46_529008,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Gail,student,f,,f,2025-08-06 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000393,邱志文,bergeramanda@example.org,std_262_576089,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Audrey,student,f,,f,2024-10-28 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000469,王秀英,ejenkins@example.net,std_338_987060,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Robert,student,f,,f,2025-02-02 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000321,鄭信宏,fwalker@example.com,std_190_641704,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kathy,student,f,,f,2024-12-15 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000468,Kimberly Ibarra,donnaholloway@example.com,std_337_768914,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Sarah,student,f,,f,2024-05-15 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000403,Melissa Contreras,lintsung-han@example.com,std_272_162976,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Stephanie,student,f,,f,2023-01-04 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000590,Marilyn House,dorseymichael@example.net,std_459_831351,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Elizabeth,student,f,,f,2022-12-12 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000249,郭秀蘭,i-chenpeng@example.org,std_118_837606,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Robert,student,f,,f,2024-01-13 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000522,Amanda Hernandez,kelly02@example.org,std_391_151014,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Pamela,student,f,,f,2023-03-19 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000564,Paul Farmer,hsuehchien-cheng@example.com,std_433_499841,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,James,student,f,,f,2023-04-21 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000416,高麗娟,ming-tehsieh@example.org,std_285_898100,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,美華,student,f,,f,2024-04-15 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000441,Amanda Mckenzie,anthonysmith@example.com,std_310_771670,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Mary,student,f,,f,2024-01-07 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000566,巫文彬,hchen@example.org,std_435_442645,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Michele,student,f,,f,2023-02-26 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000316,王俊宏,chiangya-hui@example.org,std_185_375201,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Christine,student,f,,f,2024-03-31 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000541,Peter Stephenson,upatel@example.org,std_410_304061,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Christopher,student,f,,f,2022-02-11 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000369,Ryan Green,ohsieh@example.com,std_238_947228,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,雅萍,student,f,,f,2025-11-10 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000389,Jennifer Graham,jchen@example.com,std_258_980764,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Robert,student,f,,f,2024-09-25 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000427,劉志明,hsin-hunglin@example.net,std_296_780566,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jo,student,f,,f,2022-08-30 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000291,林怡婷,chenhui-chen@example.net,std_160_728471,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,玉美,student,f,,f,2025-09-14 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000429,楊俊明,lopeznicole@example.org,std_298_509660,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Rachael,student,f,,f,2023-11-03 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000366,陳秀枝,cheni-fei@example.org,std_235_740774,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Donna,student,f,,f,2023-04-29 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000190,Jeffrey Moody,hsiu-fengkuo@example.net,std_59_916808,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Shelly,student,f,,f,2023-02-04 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000175,Hannah Bruce,powerslawrence@example.org,std_44_222629,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,麗華,student,f,,f,2025-05-18 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000489,Katherine Dodson,kuan-yuchen@example.com,std_358_271499,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Janice,student,f,,f,2022-02-21 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000215,Jacqueline Mcmahon,tzu-hsiang22@example.net,std_84_930307,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Debra,student,f,,f,2024-05-29 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000193,黃國榮,zhenderson@example.org,std_62_390946,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,睿恩,student,f,,f,2024-01-27 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000411,林武雄,hui-lingchen@example.org,std_280_422266,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Lori,student,f,,f,2025-10-10 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000602,董進發,qlynn@example.org,std_471_660509,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Christopher,student,f,,f,2022-11-08 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000390,Meagan Taylor MD,iproctor@example.org,std_259_773440,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Michelle,student,f,,f,2022-07-12 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000453,Michele Hawkins,swilson@example.com,std_322_820420,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Theresa,student,f,,f,2022-04-07 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000433,Christopher Glass,chih-hsiungchen@example.com,std_302_562305,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Mike,student,f,,f,2022-09-10 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000449,Amanda Rodriguez,chih-wei40@example.org,std_318_731024,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jamie,student,f,,f,2023-11-29 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000290,吳美珠,kclark@example.net,std_159_123536,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,John,student,f,,f,2023-12-19 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000340,Kayla Duncan,ilin@example.com,std_209_710434,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,威廷,student,f,,f,2022-04-26 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000355,蕭惠珍,oreese@example.net,std_224_259338,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,彥廷,student,f,,f,2023-08-31 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000627,鐘秀雲,pi-yun85@example.org,std_496_619577,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,George,student,f,,f,2022-08-29 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000545,吳淑美,hungyung-chang@example.com,std_414_200485,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Christina,student,f,,f,2022-03-13 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000140,Kimberly Brown,mitchellhector@example.org,std_9_492650,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Shane,student,f,,f,2025-11-20 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000624,Catherine Andersen,stephanie83@example.com,std_493_420509,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kaylee,student,f,,f,2024-01-20 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000578,Barbara Lewis,linchien-chung@example.com,std_447_581061,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,冠廷,student,f,,f,2023-04-17 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000137,Rebecca Petersen,xhsieh@example.org,std_6_164758,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Maria,student,f,,f,2024-10-22 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000359,Natalie Wheeler,ctsai@example.org,std_228_870881,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Benjamin,student,f,,f,2024-02-17 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000439,Anita Luna,achandler@example.org,std_308_250616,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,宥廷,student,f,,f,2025-01-25 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000493,Abigail Booker,shu-minkao@example.com,std_362_936917,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Brian,student,f,,f,2023-04-19 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000286,Keith Knight,billy73@example.org,std_155_487380,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jim,student,f,,f,2025-01-17 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000454,Jason Mercer,xcho@example.org,std_323_806906,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Emily,student,f,,f,2022-09-20 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000463,曾家宏,morganandrew@example.com,std_332_583298,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Diane,student,f,,f,2025-08-11 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000319,Margaret Collins,tsaimei-ling@example.com,std_188_418319,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Alex,student,f,,f,2023-12-19 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000531,巫嘉宏,li-chu71@example.net,std_400_920910,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,麗華,student,f,,f,2025-02-28 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000220,李俊佑,echen@example.net,std_89_454366,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Brooke,student,f,,f,2023-05-16 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000620,林子睿,wen-hsiungchen@example.org,std_489_169163,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Mark,student,f,,f,2023-07-12 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000143,Taylor Small,kuoshu-chuan@example.net,std_12_356622,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Joy,student,f,,f,2022-10-17 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000417,林俊宇,li-meichen@example.net,std_286_398911,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jason,student,f,,f,2024-01-12 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000189,蘇哲瑋,fheath@example.org,std_58_888996,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,雅玲,student,f,,f,2025-10-30 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000570,林世昌,hollydavis@example.net,std_439_351338,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,永昌,student,f,,f,2023-11-12 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000601,Whitney Archer,olsonamber@example.org,std_470_278711,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,彥廷,student,f,,f,2022-08-19 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000446,Jennifer Mccall,shu-huapeng@example.net,std_315_537619,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Steven,student,f,,f,2022-05-09 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000247,Lisa Wheeler,chenming-te@example.com,std_116_229598,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Amy,student,f,,f,2024-09-24 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000337,Carol White,amandagreene@example.com,std_206_676802,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Megan,student,f,,f,2024-01-24 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000260,黃麗珠,williamsfrank@example.org,std_129_212157,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Cheryl,student,f,,f,2024-03-30 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000296,柯家銘,hsiehmei-ling@example.org,std_165_528705,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Daniel,student,f,,f,2021-12-09 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000181,鄭玉梅,ashley81@example.org,std_50_162165,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Victoria,student,f,,f,2023-04-17 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000160,Michael Guerrero,jennifermiller@example.org,std_29_846247,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,寶珠,student,f,,f,2025-03-14 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000308,Paul Anderson,li-hua27@example.org,std_177_430984,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,志明,student,f,,f,2023-12-14 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000148,趙彥廷,suli-yu@example.org,std_17_515898,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Rose,student,f,,f,2022-10-26 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000481,林文華,chin-lienchin@example.org,std_350_835325,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Melissa,student,f,,f,2022-01-02 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000217,Patricia Bradley,daniellegarcia@example.com,std_86_447255,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Julie,student,f,,f,2024-06-23 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000510,郭金蓮,chenming-te@example.org,std_379_264660,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Jessica,student,f,,f,2025-06-02 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000182,林秀英,khsu@example.net,std_51_758309,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Nicholas,student,f,,f,2025-06-10 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000516,許美華,andrewzamora@example.net,std_385_353063,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Marilyn,student,f,,f,2024-02-18 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000529,Micheal Evans,qtai@example.com,std_398_154398,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,James,student,f,,f,2023-04-12 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000344,Brittany Rogers,zlin@example.net,std_213_911414,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Heidi,student,f,,f,2024-05-06 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000511,Kathleen Harrell,lori13@example.com,std_380_906584,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kayla,student,f,,f,2024-09-01 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000573,David Fletcher,fmurray@example.net,std_442_848244,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Stephanie,student,f,,f,2023-04-23 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000288,王家宏,okaufman@example.net,std_157_470040,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Tommy,student,f,,f,2024-02-11 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000301,Richard Dixon,linli-ching@example.org,std_170_389340,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kimberly,student,f,,f,2024-07-13 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000285,Jonathan Davis,mei-lankao@example.net,std_154_893988,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Willie,student,f,,f,2024-01-20 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000501,Jared Sandoval,fballard@example.org,std_370_114549,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,文龍,student,f,,f,2023-03-16 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000191,廖淑美,debbie37@example.com,std_60_352792,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Victor,student,f,,f,2025-02-04 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000379,李柏翰,georgecollins@example.com,std_248_153190,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,David,student,f,,f,2024-11-29 00:00:00+00,9999-12-31 00:00:00+00,,
00000000-0000-0000-0000-000000000475,Ashley Gardner,su-chu25@example.com,std_344_961264,$2b$10$X1y/p.tXz/fJ9kG4c0hP0.W2s3D4E5F6G7H8I9J0K,Kyle,student,f,,f,2024-10-26 00:00:00+00,9999-12-31 00:00:00+00,,
